customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn,AvgChargesPerMonth,MonthlyCharges
6772-WFQRD,1,0,0,1,40,1,0,No,0,0,0,0,0,0,One year,1,Bank transfer (automatic),854.9,0,21.3725,20.4
3810-DVDQQ,0,0,1,1,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),8308.9,0,115.4013889,114.729
6972-SNKKW,0,0,0,0,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,109.2,0,18.2,20
3694-GLTJM,0,0,0,0,5,1,0,No,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),92.05,0,18.41,19.65
8550-XSXUQ,1,0,1,0,48,1,1,DSL,0,1,1,0,0,1,One year,1,Credit card (automatic),3420.5,0,71.26041667,70.55
8149-RSOUN,0,0,0,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.85,1,93.85,93.85
9055-MOJJJ,0,0,1,1,64,1,0,DSL,1,0,0,1,1,0,One year,0,Mailed check,4068,0,63.5625,65.8
4359-INNWN,0,0,0,0,17,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),337.9,0,19.87647059,20.05
0585-EGDDA,1,0,1,0,40,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,3168.75,0,79.21875,80
4032-RMHCI,0,0,1,1,41,0,0,DSL,1,0,1,0,0,0,One year,0,Credit card (automatic),1412.4,0,34.44878049,35.4
0549-CYCQN,1,1,0,0,51,1,1,Fiber optic,0,1,0,0,0,0,One year,1,Bank transfer (automatic),3974.7,0,77.93529412,79.6
3481-JHUZH,1,0,1,0,41,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,3439,0,83.87804878,80.25
7250-EQKIY,0,0,1,1,1,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,50.45,1,50.45,50.45
3594-IVHJZ,0,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,42.45,0,21.225,20.45
6869-FGJJC,1,0,0,0,68,1,0,Fiber optic,0,1,1,0,0,0,One year,0,Credit card (automatic),5461.45,0,80.31544118,79.6
3896-ZVNET,0,0,1,1,24,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,571.75,0,23.82291667,24.7
8205-VSLRB,1,0,1,0,70,1,1,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),5498.2,0,78.54571429,77.3
5960-MVTUK,1,0,0,0,3,0,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,96.85,0,32.28333333,29.75
6817-WTYHE,1,0,0,0,2,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),111.05,0,55.525,44.9
3082-VQXNH,1,0,1,0,3,0,0,DSL,0,1,0,0,0,0,Month-to-month,0,Credit card (automatic),94.4,0,31.46666667,29.8
4013-UBXWQ,0,0,0,0,7,1,1,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,521.1,1,74.44285714,74.65
4931-TRZWN,0,0,0,0,13,1,0,DSL,1,0,0,0,1,1,Month-to-month,1,Electronic check,923.85,0,71.06538462,71.95
0750-EKNGL,1,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,141.1,0,20.15714286,20.75
7669-LCRSD,1,0,1,1,12,1,0,DSL,0,0,0,0,1,0,Month-to-month,1,Mailed check,628.65,0,52.3875,56.3
3567-PQTSO,1,0,1,1,53,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,5576.3,0,105.2132075,105.25
5519-NPHVG,0,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1046.1,1,87.175,94.2
8043-PNYSD,1,0,1,1,63,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,1245.6,0,19.77142857,19.55
9938-EKRGF,0,0,0,0,15,1,0,DSL,1,1,1,1,1,1,Month-to-month,0,Mailed check,1287.85,0,85.85666667,84.45
2703-AMTUL,1,0,1,1,36,1,0,DSL,1,1,0,0,0,0,One year,0,Mailed check,1939.35,0,53.87083333,53.65
0928-JMXNP,1,1,1,0,4,0,0,DSL,0,0,1,0,0,0,Month-to-month,1,Electronic check,118.25,0,29.5625,29.9
8173-RXAYP,0,0,1,1,24,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,452.55,0,18.85625,19.7
4825-XJGDM,0,0,0,0,61,0,0,DSL,1,1,1,1,0,0,One year,0,Credit card (automatic),2696.55,0,44.2057377,43.7
5402-HTOTQ,1,0,0,0,16,1,1,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,875.35,0,54.709375,55.3
6734-JDTTV,1,0,1,1,65,1,0,No,0,0,0,0,0,0,Two year,1,Credit card (automatic),1267.05,0,19.49307692,19.85
7850-THJMU,0,0,1,1,26,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),494.9,0,19.03461538,19.65
3890-RTCMS,1,0,0,0,16,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,799,0,49.9375,49.45
8849-GYOKR,0,0,1,0,54,1,1,Fiber optic,1,1,0,0,1,1,One year,0,Bank transfer (automatic),5763.3,1,106.7277778,106.55
3148-BLQJT,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.1,1,20.1,20.1
3717-FDJFU,1,0,0,1,5,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,106.9,0,21.38,20.45
3665-JATSN,0,0,0,0,19,0,0,DSL,0,1,0,0,0,1,Month-to-month,1,Electronic check,710.05,0,37.37105263,39.7
7966-YOTQW,1,0,0,0,10,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),568.2,0,56.82,54.5
0461-CVKMU,0,0,1,1,23,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Electronic check,1900.25,1,82.61956522,83.8
8806-EAGWC,1,0,0,0,3,1,0,DSL,0,0,0,0,1,0,Month-to-month,0,Mailed check,159.15,1,53.05,55.15
8853-TZDGH,0,0,0,0,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),8012.75,0,111.2881944,111.6
7779-LGOVN,1,1,1,0,10,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,856.65,1,85.665,86.65
4324-BZCKL,0,0,1,1,10,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Mailed check,551.3,0,55.13,55.55
6924-TDGMT,1,0,1,0,11,1,0,No,0,0,0,0,0,0,One year,1,Mailed check,184.95,0,16.81363636,20.55
9710-ZUSHQ,0,1,0,0,37,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),4056.75,1,109.6418919,106.75
1536-YHDOE,1,0,1,1,17,1,1,DSL,1,0,0,1,0,0,One year,1,Mailed check,1096.65,0,64.50882353,62.1
8123-QBNAZ,0,0,1,1,36,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Credit card (automatic),3684.95,0,102.3597222,104.5
3629-ZNKXA,1,1,0,0,17,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,1752.45,0,103.0852941,101.8
4827-LTQRJ,0,1,1,1,66,1,1,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),7210.85,0,109.255303,110.6
7711-YIJWC,1,0,1,1,61,1,0,DSL,1,1,1,1,1,1,One year,0,Bank transfer (automatic),5264.5,0,86.30327869,84.9
5482-VXSXJ,1,0,0,0,22,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Mailed check,2157.3,0,98.05909091,93.2
7365-BVCJH,1,0,0,0,1,0,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,24.4,0,24.4,24.4
9620-ENEJV,0,0,0,0,6,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),433.95,0,72.325,70.55
4183-WCSEP,1,0,0,0,31,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,2435.15,1,78.55322581,78.45
2378-YIZKA,0,0,1,1,68,1,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),5607.75,0,82.46691176,85
5498-TXHLF,0,0,1,1,34,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,0,Electronic check,2874.15,1,84.53382353,87.45
0689-DSXGL,0,0,1,1,52,1,0,Fiber optic,0,1,1,1,0,0,Month-to-month,0,Bank transfer (automatic),4433.3,0,85.25576923,85.8
6818-DJXAA,0,0,0,1,10,1,0,Fiber optic,0,0,1,1,1,0,Month-to-month,1,Electronic check,964.35,0,96.435,91.1
9722-UJOJR,1,0,1,1,29,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1974.8,1,68.09655172,70.75
0464-WJTKO,0,0,1,1,72,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),1460.85,0,20.28958333,20.1
8902-ZEOVF,1,0,1,1,47,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,951.55,0,20.24574468,20.05
6778-EICRF,1,0,1,1,24,1,1,DSL,1,0,0,0,1,1,One year,0,Mailed check,1821.2,0,75.88333333,74.8
2662-NNTDK,1,0,0,0,65,1,1,No,0,0,0,0,0,0,One year,0,Credit card (automatic),1600.95,0,24.63,24.8
4132-KALRO,0,0,0,0,4,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Mailed check,399.25,0,99.8125,100.85
3902-FOIGH,1,1,1,0,12,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,1218.55,1,101.5458333,101.35
6772-KSATR,1,0,0,0,1,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,81.7,1,81.7,81.7
7112-OPOTK,1,0,0,0,33,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,2171.15,1,65.79242424,68.25
2874-YXVVA,0,0,0,0,34,1,0,Fiber optic,0,1,1,1,1,1,Month-to-month,1,Electronic check,3634.8,0,106.9058824,105.1
1245-HARPS,0,0,1,0,14,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,292.4,0,20.88571429,20.4
4210-QFJMF,0,0,0,0,4,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,317.25,1,79.3125,79.15
4323-ELYYB,1,0,1,1,13,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,218.55,0,16.81153846,20
4293-ETKAP,0,0,1,1,65,1,1,DSL,0,1,0,1,1,1,Two year,1,Bank transfer (automatic),5071.9,0,78.02923077,79.4
6064-PUPMC,1,0,1,1,23,1,0,DSL,1,0,0,1,0,0,One year,0,Credit card (automatic),1423.35,0,61.88478261,57.2
6504-VBLFL,1,0,1,0,55,1,0,DSL,1,1,1,0,0,0,Two year,0,Electronic check,3068.6,0,55.79272727,58.6
6322-PJJDJ,1,0,1,0,49,1,0,Fiber optic,0,1,0,0,1,1,Two year,1,Electronic check,4690.65,0,95.72755102,94.8
0330-BGYZE,1,0,1,0,60,1,1,Fiber optic,0,1,1,0,1,1,One year,0,Bank transfer (automatic),6157.6,0,102.6266667,102.5
1085-LDWAM,0,0,1,1,69,1,0,No,0,0,0,0,0,0,One year,1,Credit card (automatic),1442.65,0,20.90797101,20.35
7586-ZATGZ,1,0,0,0,40,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,3369.05,0,84.22625,84.9
7197-VOJMM,1,0,1,0,67,1,0,DSL,1,1,0,1,0,1,Two year,1,Credit card (automatic),4671.65,0,69.7261194,69.2
3318-OSATS,1,1,0,0,35,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,3474.05,1,99.25857143,95.45
5828-AVIPD,1,0,1,1,19,1,1,Fiber optic,0,0,0,1,1,1,One year,1,Electronic check,1875.55,1,98.71315789,100.95
1843-TLSGD,0,0,1,1,13,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,272.35,0,20.95,20.85
9626-VFRGG,0,0,0,1,41,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),3645.05,0,88.90365854,88.5
7075-BNDVQ,0,0,0,0,4,0,0,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,135.75,0,33.9375,35
9143-CANJF,0,0,1,1,24,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Electronic check,1319.85,0,54.99375,55.15
7284-BUYEC,0,0,0,0,5,0,0,DSL,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),229.4,0,45.88,50.95
2041-JIJCI,0,0,0,0,5,1,1,DSL,0,1,0,0,0,1,Month-to-month,1,Electronic check,370.25,0,74.05,64
1086-LXKFY,0,0,1,1,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,69.1,1,69.1,69.1
4900-MSOMT,0,0,1,1,72,1,1,DSL,1,1,1,1,1,0,Two year,0,Bank transfer (automatic),5714.2,0,79.36388889,80.2
2229-VWQJH,0,0,0,0,24,1,0,DSL,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),1233.25,0,51.38541667,49.3
9194-GFVOI,0,0,1,0,42,1,1,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),3571.6,0,85.03809524,84.35
1336-EZFZY,0,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,83.3,0,20.825,20.05
4282-MSACW,1,0,0,0,68,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Credit card (automatic),8035.95,0,118.1757353,114.729
1403-LKLIK,0,0,1,1,33,1,0,No,0,0,0,0,0,0,One year,0,Mailed check,579.4,0,17.55757576,20.1
2636-ALXXZ,0,1,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.6,1,69.6,69.6
7774-OJSXI,1,0,0,0,31,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,3066.45,1,98.91774194,103.45
7786-WBJYI,0,0,0,0,4,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),305.55,1,76.3875,77.95
0136-IFMYD,1,1,1,0,69,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,7634.25,0,110.6413043,109.95
5144-TVGLP,1,1,0,0,38,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,3653,0,96.13157895,94.75
9643-AVVWI,0,0,1,1,3,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,241.3,0,80.43333333,80
0253-ZTEOB,0,0,1,1,48,1,1,DSL,0,1,0,1,1,1,Two year,0,Electronic check,3870.3,0,80.63125,79.65
2706-QZIHY,0,0,1,0,15,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,387.9,0,25.86,25.2
6061-PQHMK,0,0,0,0,25,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),527.5,0,21.1,19.9
9885-CSMWE,0,1,0,0,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.45,1,78.45,78.45
6137-MFAJN,0,0,0,0,48,0,0,DSL,1,1,0,0,1,0,Month-to-month,1,Electronic check,2104.55,0,43.84479167,44.8
9122-UMROB,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,20.3,0,20.3,20.3
4232-JGKIY,1,0,0,0,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,19.2,0,19.2,19.2
2402-TAIRZ,0,0,0,0,37,1,0,Fiber optic,0,1,1,0,0,0,One year,0,Electronic check,3019.1,0,81.5972973,80.05
9659-ZTWSM,1,1,1,0,66,1,1,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),7051.95,0,106.8477273,107.35
9139-TWBAS,0,0,1,0,26,0,0,DSL,1,1,1,0,1,0,One year,0,Bank transfer (automatic),1190.5,0,45.78846154,47.85
6685-GBWJZ,1,0,1,0,63,1,0,DSL,1,1,0,1,1,0,One year,0,Credit card (automatic),4448.8,0,70.61587302,70.8
5016-ETTFF,1,0,0,0,10,0,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,255.25,1,25.525,29.5
3866-MDTUB,0,0,0,0,2,1,0,DSL,1,0,0,0,1,1,Month-to-month,1,Electronic check,146.9,1,73.45,70.75
2195-VVRJF,1,1,1,0,18,1,0,DSL,1,0,0,0,0,1,Month-to-month,1,Credit card (automatic),1011.05,0,56.16944444,59.1
3913-RDSJZ,0,0,1,0,64,1,1,No,0,0,0,0,0,0,Two year,0,Mailed check,1714.95,0,26.79609375,25.55
8058-JMEQO,0,1,0,0,9,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,762.5,1,84.72222222,84.45
4203-QGNZA,0,0,0,1,28,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,535.35,0,19.11964286,20.25
5043-TRZWM,0,0,0,0,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,75.55,0,75.55,75.55
0697-ZMSWS,1,0,0,0,4,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,338.9,1,84.725,85.65
7657-DYEPJ,1,1,0,0,38,1,0,DSL,0,1,1,1,1,0,One year,1,Credit card (automatic),2497.35,1,65.71973684,70.15
9494-BDNNC,1,0,1,0,66,1,1,Fiber optic,0,1,1,0,0,1,One year,0,Electronic check,6273.4,0,95.05151515,95.3
1640-PLFMP,0,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.25,0,70.25,70.25
5366-OBVMR,0,0,1,0,18,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,908.75,0,50.48611111,50.3
8276-MQBYC,1,1,0,0,51,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,4913.3,1,96.33921569,97.8
7644-OMVMY,1,0,1,1,0,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,2283.300441,0,inf,19.85
7593-XFKDI,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,46.3,1,46.3,46.3
4573-JKNAE,1,0,0,1,12,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),212.3,0,17.69166667,19.35
0337-CNPZE,0,0,0,0,41,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,4443.45,1,108.3768293,106.3
9817-APLHW,1,0,0,0,12,1,1,No,0,0,0,0,0,0,Month-to-month,0,Electronic check,316.2,0,26.35,25
8380-MQINP,0,0,1,1,55,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,1079.05,0,19.61909091,20.3
0840-DFEZH,0,0,0,0,7,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,564.65,0,80.66428571,75.35
1513-XNPPH,0,0,0,0,12,1,0,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,1095.65,1,91.30416667,89.4
8690-ZVLCL,0,0,1,1,68,1,1,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),6161.9,0,90.61617647,88
6015-VVHHE,0,1,0,0,5,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),446.05,1,89.21,83.15
1125-SNVCK,0,1,0,0,49,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,2106.05,0,42.98061224,43.8
0384-LPITE,1,0,0,0,40,0,0,DSL,1,1,1,0,1,1,One year,0,Credit card (automatic),2511.55,0,62.78875,62.05
4616-EWBNJ,0,0,0,0,16,1,0,No,0,0,0,0,0,0,One year,0,Bank transfer (automatic),318.6,0,19.9125,20.1
6347-DCUIK,1,0,0,0,10,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,811.8,1,81.18,74.15
1335-HQMKX,0,0,1,0,72,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,7323.15,0,101.7104167,101.35
2545-EBUPK,0,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,186.05,0,93.025,84.05
6923-AQONU,1,0,1,1,23,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,454,0,19.73913043,20.9
2172-EJXVF,0,1,0,0,71,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,7521.95,0,105.9429577,105.9
0897-FEGMU,0,0,1,0,11,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,1056.95,1,96.08636364,99.5
7663-RGWBC,1,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,44.15,1,44.15,44.15
1120-BMWUB,0,0,0,0,16,1,0,DSL,0,1,0,1,0,0,Month-to-month,1,Mailed check,834.15,1,52.134375,53.9
9124-LHCJQ,0,0,0,0,1,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Mailed check,85.45,1,85.45,85.45
4536-PLEQY,1,0,1,0,12,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),999.8,0,83.31666667,85.05
7029-IJEJK,0,0,0,0,54,0,0,DSL,1,0,0,1,0,1,One year,0,Bank transfer (automatic),2369.7,0,43.88333333,44.1
8871-JLMHM,0,0,1,0,68,1,1,Fiber optic,0,1,1,1,0,0,Two year,0,Credit card (automatic),6297.65,0,92.6125,90.2
2235-ZGKPT,0,0,1,1,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,239.55,1,59.8875,50.85
3891-PUQOD,0,0,0,1,1,1,0,DSL,0,0,1,0,0,1,Month-to-month,0,Electronic check,59.2,1,59.2,59.2
5447-VYTKW,1,0,0,0,27,1,0,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,1461.45,0,54.12777778,53.45
3623-FQBOX,1,0,0,0,21,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,416.4,0,19.82857143,19.95
0689-NKYLF,1,0,0,0,13,1,0,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,1060.6,1,81.58461538,83.2
8659-HDIYE,0,1,0,0,64,1,1,DSL,0,1,1,1,0,1,Month-to-month,0,Credit card (automatic),4869.35,0,76.08359375,74.65
3658-KIBGF,0,0,0,0,1,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Electronic check,54.9,1,54.9,54.9
3474-BAFSJ,1,0,1,0,57,0,0,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),3265.95,0,57.29736842,57.5
5519-YLDGW,0,0,1,0,21,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,2254.2,1,107.3428571,103.9
3865-ZFZIB,1,0,0,0,19,1,0,No,0,0,0,0,0,0,Two year,0,Mailed check,358.15,0,18.85,19.65
1855-AGAWH,1,0,1,0,31,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,2939.8,0,94.83225806,93.8
7109-CQYUZ,1,0,0,0,52,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,4652.4,0,89.46923077,89.25
1370-GGAWX,0,0,0,0,46,1,1,Fiber optic,0,1,1,0,0,1,One year,1,Electronic check,4408.45,0,95.83586957,94.15
4680-KUTAJ,0,1,0,0,11,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,580.8,0,52.8,55.6
5307-UVGNB,0,0,1,1,53,0,0,DSL,1,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),2495.2,0,47.07924528,48.7
4946-EDSEW,0,0,1,1,11,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,180.3,1,16.39090909,19.25
2883-ILGWO,1,1,0,0,57,1,1,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),5913.95,0,103.7535088,104.9
2516-VQRRV,0,1,0,0,2,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,158.4,1,79.2,75.45
7580-UGXNC,0,1,0,0,2,1,0,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,104.2,1,52.1,54.85
3642-BYHDO,0,0,1,1,71,1,0,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),1389.35,0,19.56830986,19.9
9629-NHXFW,0,0,1,1,1,1,0,No,0,0,0,0,0,0,Month-to-month,1,Mailed check,19.4,0,19.4,19.4
2696-RZVZW,1,0,1,0,68,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),1629.2,0,23.95882353,25.05
5766-FTRTS,1,0,1,0,72,1,0,DSL,1,1,1,1,1,1,Two year,0,Mailed check,6033.1,0,83.79305556,84.45
0396-HUJBP,0,0,0,0,2,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,44.4,0,22.2,19.3
5178-LMXOP,1,1,1,0,1,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.1,1,95.1,95.1
8879-ZKJOF,0,0,0,0,41,1,0,DSL,1,0,1,1,1,1,One year,1,Bank transfer (automatic),3320.75,0,80.99390244,79.85
6285-FTQBF,1,0,1,1,72,1,1,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),1867.7,0,25.94027778,25.55
8185-UPYBR,1,0,1,0,6,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,438,1,73,75.5
4585-HETAI,0,0,1,1,4,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,325.45,1,81.3625,73.75
7526-BEZQB,1,0,0,0,12,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1148.1,1,95.675,96.05
1474-JUWSM,0,0,1,0,58,1,1,DSL,1,0,0,1,0,1,One year,1,Electronic check,3972.25,0,68.48706897,68.4
3530-CRZSB,0,0,0,0,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,155.9,0,22.27142857,20.65
8498-XXGWA,0,0,1,0,65,1,0,DSL,1,0,1,0,0,0,Month-to-month,1,Mailed check,3673.15,0,56.51,55.15
9617-INGJY,1,0,0,0,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.6,0,70.6,70.6
0621-TSSMU,1,0,1,0,56,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),1126.75,0,20.12053571,19.95
7234-KMNRQ,1,0,0,0,4,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,73.45,0,18.3625,19
7636-PEPNS,0,0,1,1,58,1,0,DSL,0,0,0,0,0,0,One year,1,Mailed check,2413.05,0,41.60431034,44.1
4683-WYDOU,1,0,1,0,62,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),6912.7,0,111.4951613,107.6
9052-DHNKM,1,0,0,0,26,1,1,DSL,1,1,0,0,0,0,One year,0,Electronic check,1581.95,0,60.84423077,61.55
6794-HKIAJ,1,0,0,0,62,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),5586.45,0,90.10403226,90.7
5578-NKCXI,0,0,1,1,58,1,0,Fiber optic,1,1,0,0,1,1,One year,0,Credit card (automatic),5846.65,0,100.8043103,99.25
1642-HMARX,0,0,1,0,68,1,1,DSL,1,1,1,1,1,1,Two year,1,Electronic check,6424.7,0,94.48088235,91.7
3096-WPXBT,0,0,1,1,61,1,1,Fiber optic,1,1,1,0,0,1,One year,1,Credit card (automatic),6018.65,0,98.66639344,100.7
8434-PNQZX,0,0,0,0,42,1,1,DSL,0,0,1,1,1,1,Two year,1,Credit card (automatic),3373.4,0,80.31904762,78.45
5950-AAAGJ,1,0,0,0,18,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),1537.9,0,85.43888889,84.3
